TF_id,TG_id,Index
BSU_11500,BSU_00850,1
BSU_11500,BSU_00860,1
BSU_11500,BSU_00830,1
BSU_11500,BSU_00840,1
BSU_10840,BSU_10850,1
BSU_10560,BSU_10530,1
BSU_10560,BSU_10550,1
BSU_10560,BSU_10540,1
BSU_10560,BSU_10520,1
BSU_10420,BSU_35440,1
BSU_10420,BSU_35450,1
BSU_10420,BSU_35470,1
BSU_10420,BSU_35380,1
BSU_10420,BSU_35420,1
BSU_10420,BSU_35410,1
BSU_10420,BSU_35400,1
BSU_10420,BSU_35370,1
BSU_10420,BSU_35460,1
BSU_10420,BSU_35390,1
BSU_10420,BSU_35430,1
BSU_10420,BSU_28010,1
BSU_10420,BSU_28040,1
BSU_10420,BSU_27990,1
BSU_10420,BSU_28050,1
BSU_10420,BSU_28020,1
BSU_10420,BSU_28000,1
BSU_10420,BSU_28030,1
BSU_10420,BSU_40990,1
BSU_10420,BSU_41020,1
BSU_10420,BSU_41010,1
BSU_10420,BSU_41000,1
BSU_10420,BSU_10420,1
BSU_10420,BSU_16940,1
BSU_10420,BSU_24710,1
BSU_10420,BSU_24730,1
BSU_10420,BSU_24670,1
BSU_10420,BSU_24660,1
BSU_10420,BSU_24700,1
BSU_10420,BSU_24680,1
BSU_10420,BSU_24720,1
BSU_10420,BSU_24690,1
BSU_10420,BSU_14020,1
BSU_10420,BSU_06839,1
BSU_10420,BSU_06830,1
BSU_10420,BSU_33470,1
BSU_10420,BSU_33480,1
BSU_10420,BSU_28010,1
BSU_10420,BSU_27990,1
BSU_10420,BSU_28020,1
BSU_10420,BSU_28000,1
BSU_10420,BSU_28030,1
BSU_10420,BSU_25570,1
BSU_10420,BSU_25590,1
BSU_10420,BSU_25580,1
BSU_10420,BSU_36310,1
BSU_10420,BSU_33270,1
BSU_10420,BSU_33260,1
BSU_10420,BSU_33280,1
BSU_10420,BSU_40900,1
BSU_10420,BSU_40910,1
BSU_10420,BSU_40890,1
BSU_10420,BSU_40920,1
BSU_10420,BSU_02010,1
BSU_10420,BSU_28070,1
BSU_10420,BSU_03420,1
BSU_10420,BSU_03430,1
BSU_10420,BSU_10630,1
BSU_10420,BSU_10640,1
BSU_10420,BSU_10620,1
BSU_10420,BSU_10660,1
BSU_10420,BSU_10650,1
BSU_10420,BSU_10450,1
BSU_10420,BSU_10460,1
BSU_09990,BSU_35440,1
BSU_09990,BSU_35450,1
BSU_09990,BSU_35470,1
BSU_09990,BSU_35380,1
BSU_09990,BSU_35420,1
BSU_09990,BSU_35410,1
BSU_09990,BSU_35400,1
BSU_09990,BSU_35370,1
BSU_09990,BSU_35460,1
BSU_09990,BSU_35390,1
BSU_09990,BSU_35430,1
BSU_09990,BSU_24600,1
BSU_09990,BSU_24610,1
BSU_09990,BSU_11382,1
BSU_09990,BSU_11400,1
BSU_09990,BSU_11360,1
BSU_09990,BSU_11370,1
BSU_09990,BSU_11390,1
BSU_09990,BSU_11381,1
BSU_09990,BSU_11460,1
BSU_09990,BSU_11430,1
BSU_09990,BSU_11470,1
BSU_09990,BSU_11440,1
BSU_09990,BSU_11450,1
BSU_09990,BSU_25760,1
BSU_09990,BSU_37730,1
BSU_09990,BSU_37720,1
BSU_09990,BSU_37710,1
BSU_09990,BSU_37740,1
BSU_09990,BSU_37700,1
BSU_09990,BSU_37690,1
BSU_09990,BSU_10300,1
BSU_09990,BSU_29600,1
BSU_09990,BSU_29110,1
BSU_09990,BSU_29100,1
BSU_09990,BSU_38400,1
BSU_09990,BSU_14700,1
BSU_09990,BSU_03670,1
BSU_09990,BSU_35360,1
BSU_09700,BSU_09710,1
BSU_09700,BSU_09720,1
BSU_09700,BSU_09700,1
BSU_09690,BSU_09680,1
BSU_09430,BSU_09440,1
BSU_09430,BSU_09450,1
BSU_09380,BSU_03280,1
BSU_09380,BSU_03320,1
BSU_09380,BSU_03290,1
BSU_09380,BSU_03310,1
BSU_09380,BSU_03300,1
BSU_09380,BSU_14150,1
BSU_09380,BSU_14160,1
BSU_09380,BSU_14170,1
BSU_09380,BSU_37310,1
BSU_09380,BSU_13040,1
BSU_09380,BSU_37310,1
BSU_09380,BSU_37320,1
BSU_09380,BSU_13360,1
BSU_09270,BSU_02130,1
BSU_09270,BSU_02140,1
BSU_09270,BSU_09300,1
BSU_09270,BSU_09280,1
BSU_09270,BSU_09290,1
BSU_08810,BSU_09990,1
BSU_08730,BSU_28140,1
BSU_08730,BSU_28130,1
BSU_08730,BSU_28160,1
BSU_08730,BSU_28120,1
BSU_08730,BSU_28170,1
BSU_08730,BSU_28150,1
BSU_08730,BSU_17370,1
BSU_08730,BSU_17380,1
BSU_08730,BSU_17400,1
BSU_08730,BSU_17390,1
BSU_08730,BSU_11500,1
BSU_08730,BSU_03510,1
BSU_08730,BSU_03490,1
BSU_08730,BSU_03500,1
BSU_08730,BSU_03480,1
BSU_08730,BSU_03520,1
BSU_08730,BSU_08820,1
BSU_08730,BSU_23520,1
BSU_08730,BSU_40100,1
BSU_08730,BSU_40090,1
BSU_08730,BSU_32990,1
BSU_08730,BSU_08730,1
BSU_08730,BSU_13850,1
BSU_08730,BSU_11500,1
BSU_08730,BSU_11490,1
BSU_08620,BSU_08660,1
BSU_08620,BSU_08650,1
BSU_08620,BSU_08660,1
BSU_08620,BSU_08650,1
BSU_08620,BSU_08630,1
BSU_08370,BSU_08380,1
BSU_08370,BSU_08370,1
BSU_08340,BSU_34420,1
BSU_08340,BSU_34410,1
BSU_08340,BSU_34400,1
BSU_08300,BSU_08320,1
BSU_08300,BSU_08310,1
BSU_08300,BSU_08330,1
BSU_08190,BSU_08190,1
BSU_08190,BSU_08180,1
BSU_08190,BSU_08200,1
BSU_08100,BSU_08090,1
BSU_08100,BSU_08070,1
BSU_08100,BSU_08060,1
BSU_08100,BSU_08080,1
BSU_07820,BSU_07810,1
BSU_07820,BSU_07800,1
BSU_07820,BSU_07820,1
BSU_07590,BSU_07620,1
BSU_07590,BSU_07610,1
BSU_07390,BSU_07390,1
BSU_07390,BSU_07400,1
BSU_07220,BSU_07230,1
BSU_07010,BSU_06990,1
BSU_07010,BSU_07060,1
BSU_07010,BSU_06980,1
BSU_07010,BSU_07080,1
BSU_07010,BSU_07070,1
BSU_07010,BSU_07020,1
BSU_07010,BSU_07050,1
BSU_07010,BSU_07000,1
BSU_07010,BSU_07040,1
BSU_07010,BSU_06970,1
BSU_07010,BSU_07010,1
BSU_07010,BSU_07030,1
BSU_06960,BSU_06990,1
BSU_06960,BSU_07060,1
BSU_06960,BSU_06980,1
BSU_06960,BSU_07080,1
BSU_06960,BSU_07070,1
BSU_06960,BSU_07020,1
BSU_06960,BSU_07050,1
BSU_06960,BSU_07000,1
BSU_06960,BSU_07040,1
BSU_06960,BSU_06970,1
BSU_06960,BSU_07010,1
BSU_06960,BSU_07030,1
BSU_06140,BSU_06170,1
BSU_06140,BSU_06150,1
BSU_06140,BSU_06160,1
BSU_05970,BSU_12290,1
BSU_05970,BSU_12280,1
BSU_05970,BSU_03060,1
BSU_05970,BSU_03050,1
BSU_05970,BSU_38730,1
BSU_05970,BSU_38740,1
BSU_05970,BSU_38760,1
BSU_05970,BSU_38750,1
BSU_05970,BSU_36000,1
BSU_05970,BSU_36010,1
BSU_05970,BSU_09840,1
BSU_05970,BSU_38060,1
BSU_05850,BSU_05810,1
BSU_05850,BSU_05880,1
BSU_05850,BSU_05870,1
BSU_05850,BSU_05820,1
BSU_05850,BSU_05850,1
BSU_05850,BSU_05830,1
BSU_05850,BSU_05840,1
BSU_05850,BSU_05860,1
BSU_05420,BSU_05430,1
BSU_05330,BSU_05344,1
BSU_05330,BSU_05343,1
BSU_05330,BSU_05340,1
BSU_05330,BSU_05330,1
BSU_04820,BSU_04880,1
BSU_04820,BSU_04839,1
BSU_04820,BSU_04980,1
BSU_04820,BSU_04990,1
BSU_04820,BSU_04960,1
BSU_04820,BSU_04840,1
BSU_04820,BSU_04860,1
BSU_04820,BSU_04900,1
BSU_04820,BSU_04970,1
BSU_04820,BSU_04870,1
BSU_04820,BSU_04890,1
BSU_04820,BSU_04910,1
BSU_04820,BSU_04950,1
BSU_04820,BSU_04850,1
BSU_04820,BSU_04940,1
BSU_04820,BSU_04830,1
BSU_04820,BSU_04930,1
BSU_04820,BSU_04920,1
BSU_04770,BSU_04750,1
BSU_04770,BSU_04760,1
BSU_04770,BSU_04770,1
BSU_04160,BSU_03990,1
BSU_04160,BSU_03981,1
BSU_04160,BSU_03982,1
BSU_04100,BSU_04110,1
BSU_04100,BSU_04070,1
BSU_04100,BSU_04090,1
BSU_04100,BSU_04080,1
BSU_04100,BSU_04050,1
BSU_04100,BSU_04100,1
BSU_04100,BSU_04060,1
BSU_03960,BSU_03940,1
BSU_03960,BSU_03960,1
BSU_03960,BSU_03950,1
BSU_03890,BSU_03910,1
BSU_03890,BSU_03900,1
BSU_03890,BSU_03910,1
BSU_03890,BSU_03890,1
BSU_03750,BSU_18190,1
BSU_03750,BSU_18180,1
BSU_03750,BSU_18170,1
BSU_03750,BSU_07990,1
BSU_03750,BSU_12880,1
BSU_03750,BSU_12890,1
BSU_03750,BSU_03730,1
BSU_03750,BSU_03740,1
BSU_03750,BSU_40490,1
BSU_03620,BSU_03651,1
BSU_03620,BSU_03630,1
BSU_03620,BSU_03640,1
BSU_03470,BSU_03460,1
BSU_03470,BSU_03450,1
BSU_03230,BSU_03200,1
BSU_03230,BSU_03210,1
BSU_03230,BSU_03220,1
BSU_02740,BSU_02760,1
BSU_02740,BSU_02750,1
BSU_02680,BSU_39970,1
BSU_02680,BSU_39980,1
BSU_02680,BSU_39990,1
BSU_02680,BSU_02670,1
BSU_02680,BSU_02680,1
BSU_02500,BSU_02500,1
BSU_02500,BSU_02520,1
BSU_02500,BSU_02460,1
BSU_02500,BSU_02490,1
BSU_02500,BSU_02470,1
BSU_02500,BSU_02480,1
BSU_02500,BSU_02510,1
BSU_02450,BSU_02430,1
BSU_02450,BSU_02420,1
BSU_02370,BSU_02350,1
BSU_02370,BSU_02360,1
BSU_02370,BSU_02380,1
BSU_02370,BSU_02380,1
BSU_02370,BSU_02370,1
BSU_01810,BSU_01800,1
BSU_01810,BSU_01810,1
BSU_01810,BSU_01820,1
BSU_01690,BSU_01650,1
BSU_01690,BSU_01700,1
BSU_01690,BSU_01690,1
BSU_01690,BSU_01680,1
BSU_01690,BSU_01660,1
BSU_01690,BSU_01670,1
BSU_01640,BSU_01630,1
BSU_01640,BSU_01620,1
BSU_01640,BSU_01600,1
BSU_01640,BSU_01610,1
BSU_01540,BSU_09990,1
BSU_01540,BSU_01540,1
BSU_01050,BSU_01040,1
BSU_01050,BSU_01050,1
BSU_01040,BSU_01040,1
BSU_01040,BSU_01050,1
BSU_00830,BSU_00870,1
BSU_00830,BSU_00880,1
BSU_00830,BSU_00850,1
BSU_00830,BSU_00860,1
BSU_00830,BSU_00830,1
BSU_00830,BSU_00840,1
BSU_00830,BSU_34540,1
BSU_00830,BSU_28190,1
BSU_00830,BSU_28200,1
BSU_00830,BSU_28500,1
BSU_00830,BSU_13700,1
BSU_00830,BSU_28220,1
BSU_00680,BSU_00670,1
BSU_00680,BSU_00690,1
BSU_00680,BSU_00680,1
BSU_00670,BSU_00670,1
BSU_00670,BSU_00690,1
BSU_00670,BSU_00680,1
BSU_00560,BSU_24230,1
BSU_00560,BSU_13380,1
BSU_00560,BSU_13390,1
BSU_00560,BSU_23380,1
BSU_00560,BSU_23402,1
BSU_00560,BSU_23440,1
BSU_00560,BSU_23410,1
BSU_00560,BSU_23430,1
BSU_00560,BSU_23420,1
BSU_00560,BSU_23401,1
BSU_00560,BSU_23390,1
BSU_00560,BSU_03720,1
BSU_00560,BSU_03710,1
BSU_00560,BSU_03700,1
BSU_00560,BSU_16790,1
BSU_00560,BSU_16799,1
BSU_00560,BSU_03920,1
BSU_00560,BSU_03930,1
BSU_00560,BSU_30840,1
BSU_00560,BSU_09750,1
BSU_00560,BSU_13400,1
BSU_00560,BSU_13410,1
BSU_00560,BSU_13470,1
BSU_00560,BSU_08660,1
BSU_00560,BSU_08650,1
BSU_00560,BSU_02070,1
BSU_00560,BSU_02080,1
BSU_00560,BSU_15440,1
BSU_00560,BSU_29570,1
BSU_00560,BSU_25540,1
BSU_00560,BSU_25530,1
BSU_00560,BSU_33060,1
BSU_00560,BSU_33070,1
BSU_00560,BSU_33050,1
BSU_00560,BSU_23940,1
BSU_00560,BSU_23930,1
BSU_00560,BSU_18200,1
BSU_00470,BSU_22070,1
BSU_00470,BSU_22060,1
BSU_00470,BSU_06430,1
BSU_00470,BSU_06420,1
BSU_00470,BSU_06440,1
BSU_00470,BSU_06450,1
BSU_00470,BSU_06490,1
BSU_00470,BSU_06520,1
BSU_00470,BSU_06510,1
BSU_00470,BSU_06530,1
BSU_00470,BSU_06500,1
BSU_00470,BSU_06460,1
BSU_00470,BSU_06480,1
BSU_00470,BSU_06470,1
BSU_00470,BSU_06370,1
BSU_00470,BSU_40420,1
BSU_00470,BSU_36900,1
BSU_00470,BSU_24320,1
BSU_00470,BSU_24310,1
BSU_00470,BSU_00480,1
BSU_00470,BSU_00460,1
BSU_00470,BSU_00470,1
BSU_00470,BSU_32130,1
BSU_00470,BSU_29990,1
BSU_00470,BSU_00110,1
BSU_00470,BSU_00120,1
BSU_00470,BSU_12860,1
BSU_00470,BSU_14860,1
BSU_00370,BSU_36230,1
BSU_00370,BSU_36250,1
BSU_00370,BSU_36260,1
BSU_00370,BSU_36240,1
BSU_00370,BSU_02320,1
BSU_00370,BSU_02310,1
BSU_00370,BSU_02330,1
BSU_00370,BSU_39870,1
BSU_00370,BSU_39880,1
BSU_00370,BSU_06180,1
BSU_00370,BSU_06200,1
BSU_00370,BSU_06210,1
BSU_00370,BSU_06190,1
BSU_00370,BSU_09710,1
BSU_00370,BSU_09720,1
BSU_00370,BSU_09700,1
BSU_00370,BSU_14900,1
BSU_00370,BSU_14920,1
BSU_00370,BSU_14890,1
BSU_00370,BSU_14880,1
BSU_00370,BSU_14930,1
BSU_00370,BSU_14910,1
BSU_00370,BSU_24600,1
BSU_00370,BSU_24610,1
BSU_00370,BSU_03940,1
BSU_00370,BSU_03960,1
BSU_00370,BSU_03950,1
BSU_00370,BSU_21440,1
BSU_00370,BSU_21480,1
BSU_00370,BSU_21470,1
BSU_00370,BSU_21450,1
BSU_00370,BSU_21460,1
BSU_00370,BSU_09900,1
BSU_00370,BSU_09890,1
BSU_00370,BSU_39950,1
BSU_00370,BSU_39940,1
BSU_00370,BSU_21580,1
BSU_00370,BSU_21560,1
BSU_00370,BSU_21550,1
BSU_00370,BSU_21570,1
BSU_00370,BSU_09990,1
BSU_00370,BSU_15310,1
BSU_00370,BSU_15320,1
BSU_00370,BSU_15330,1
BSU_00370,BSU_05220,1
BSU_00370,BSU_32540,1
BSU_00370,BSU_40050,1
BSU_00370,BSU_40060,1
BSU_00370,BSU_40080,1
BSU_00370,BSU_40070,1
BSU_00370,BSU_10420,1
BSU_00370,BSU_17920,1
BSU_00370,BSU_15960,1
BSU_00370,BSU_13640,1
BSU_00370,BSU_21520,1
BSU_00370,BSU_02700,1
BSU_00370,BSU_25220,1
BSU_00370,BSU_17180,1
BSU_00370,BSU_17200,1
BSU_00370,BSU_17100,1
BSU_00370,BSU_17210,1
BSU_00370,BSU_17130,1
BSU_00370,BSU_17220,1
BSU_00370,BSU_17140,1
BSU_00370,BSU_17160,1
BSU_00370,BSU_17190,1
BSU_00370,BSU_17120,1
BSU_00370,BSU_17110,1
BSU_00370,BSU_17170,1
BSU_00370,BSU_17150,1
BSU_00370,BSU_37790,1
BSU_00370,BSU_32010,1
BSU_00370,BSU_07460,1
BSU_00370,BSU_07450,1
BSU_00370,BSU_38130,1
BSU_00370,BSU_02500,1
BSU_00370,BSU_02520,1
BSU_00370,BSU_02460,1
BSU_00370,BSU_02490,1
BSU_00370,BSU_02470,1
BSU_00370,BSU_02480,1
BSU_00370,BSU_02510,1
BSU_00370,BSU_39590,1
BSU_00370,BSU_24630,1
BSU_00370,BSU_24640,1
BSU_00370,BSU_24620,1
BSU_00370,BSU_25840,1
BSU_00370,BSU_00370,1
BSU_00370,BSU_33760,1
BSU_00370,BSU_33750,1
BSU_00370,BSU_33770,1
BSU_00370,BSU_02050,1
BSU_00370,BSU_39890,1
BSU_00370,BSU_39900,1
BSU_00370,BSU_39910,1
BSU_00370,BSU_06839,1
BSU_00370,BSU_06830,1
BSU_00370,BSU_37730,1
BSU_00370,BSU_37720,1
BSU_00370,BSU_37710,1
BSU_00370,BSU_37740,1
BSU_00370,BSU_37700,1
BSU_00370,BSU_37690,1
BSU_00370,BSU_35070,1
BSU_00370,BSU_35060,1
BSU_00370,BSU_28890,1
BSU_00370,BSU_05810,1
BSU_00370,BSU_05880,1
BSU_00370,BSU_05870,1
BSU_00370,BSU_05820,1
BSU_00370,BSU_05850,1
BSU_00370,BSU_05830,1
BSU_00370,BSU_05840,1
BSU_00370,BSU_05860,1
BSU_00370,BSU_09300,1
BSU_00370,BSU_07480,1
BSU_00370,BSU_22550,1
BSU_00370,BSU_22560,1
BSU_00370,BSU_22540,1
BSU_00370,BSU_37390,1
BSU_00370,BSU_37430,1
BSU_00370,BSU_37360,1
BSU_00370,BSU_37350,1
BSU_00370,BSU_37410,1
BSU_00370,BSU_37420,1
BSU_00370,BSU_37380,1
BSU_00370,BSU_37400,1
BSU_00370,BSU_37370,1
BSU_00370,BSU_10560,1
BSU_00370,BSU_22820,1
BSU_00370,BSU_22810,1
BSU_00370,BSU_18300,1
BSU_00370,BSU_18320,1
BSU_00370,BSU_18340,1
BSU_00370,BSU_18310,1
BSU_00370,BSU_18330,1
BSU_00370,BSU_25190,1
BSU_00370,BSU_14240,1
BSU_00370,BSU_35050,1
BSU_00370,BSU_39890,1
BSU_00370,BSU_39900,1
BSU_00370,BSU_39920,1
BSU_00370,BSU_39910,1
BSU_00370,BSU_39930,1
BSU_00370,BSU_10300,1
BSU_00370,BSU_25880,1
BSU_00370,BSU_25890,1
BSU_00370,BSU_14340,1
BSU_00370,BSU_14370,1
BSU_00370,BSU_14350,1
BSU_00370,BSU_14360,1
BSU_00370,BSU_18920,1
BSU_00370,BSU_18910,1
BSU_00370,BSU_00490,1
BSU_00370,BSU_40040,1
BSU_00370,BSU_40030,1
BSU_00370,BSU_17250,1
BSU_00370,BSU_17240,1
BSU_00370,BSU_23470,1
BSU_00370,BSU_23460,1
BSU_00370,BSU_23450,1
BSU_00370,BSU_02780,1
BSU_00370,BSU_21530,1
BSU_00370,BSU_21540,1
BSU_00370,BSU_19030,1
BSU_00370,BSU_24650,1
BSU_00370,BSU_14230,1
BSU_00370,BSU_14220,1
BSU_00370,BSU_19210,1
BSU_00370,BSU_33270,1
BSU_00370,BSU_33260,1
BSU_00370,BSU_33280,1
BSU_00370,BSU_02040,1
BSU_00370,BSU_19800,1
BSU_00370,BSU_14700,1
BSU_00370,BSU_11990,1
BSU_00370,BSU_33410,1
BSU_00370,BSU_34390,1
BSU_00370,BSU_34380,1
BSU_00370,BSU_31250,1
BSU_00370,BSU_31240,1
BSU_00370,BSU_35960,1
BSU_00370,BSU_35910,1
BSU_00370,BSU_35940,1
BSU_00370,BSU_35920,1
BSU_00370,BSU_35930,1
BSU_00370,BSU_35950,1
BSU_00370,BSU_33790,1
BSU_00370,BSU_33780,1
BSU_00370,BSU_01000,1
BSU_00370,BSU_00990,1
BSU_00370,BSU_00980,1
BSU_00370,BSU_01730,1
BSU_00370,BSU_01740,1
BSU_00370,BSU_06240,1
BSU_00370,BSU_23470,1
BSU_00370,BSU_23460,1
BSU_00370,BSU_23450,1
BSU_00370,BSU_23480,1
BSU_00370,BSU_09280,1
BSU_00370,BSU_09290,1
BSU_00370,BSU_25870,1
BSU_00370,BSU_25860,1
BSU_00370,BSU_12080,1
BSU_00370,BSU_37780,1
BSU_00370,BSU_37760,1
BSU_00370,BSU_37770,1
BSU_00370,BSU_40150,1
BSU_00370,BSU_40170,1
BSU_00370,BSU_40140,1
BSU_00370,BSU_40180,1
BSU_00370,BSU_40160,1
BSU_00370,BSU_36460,1
BSU_00370,BSU_31990,1
BSU_00370,BSU_31970,1
BSU_00370,BSU_32000,1
BSU_00370,BSU_31960,1
BSU_00370,BSU_31980,1
BSU_00370,BSU_31959,1
BSU_00370,BSU_05100,1
BSU_00370,BSU_38790,1
BSU_00370,BSU_05200,1
BSU_00370,BSU_34230,1
BSU_00370,BSU_34340,1
BSU_00370,BSU_34240,1
BSU_00370,BSU_34280,1
BSU_00370,BSU_34220,1
BSU_00370,BSU_34330,1
BSU_00370,BSU_34350,1
BSU_00370,BSU_34265,1
BSU_00370,BSU_34290,1
BSU_00370,BSU_34360,1
BSU_00370,BSU_34300,1
BSU_00370,BSU_34310,1
BSU_00370,BSU_34250,1
BSU_00370,BSU_34320,1
BSU_00370,BSU_34370,1
BSU_00370,BSU_03040,1
BSU_00370,BSU_37800,1
BSU_00370,BSU_01935,1
BSU_00370,BSU_01970,1
BSU_00370,BSU_01950,1
BSU_00370,BSU_01960,1
BSU_00370,BSU_01910,1
BSU_00370,BSU_01980,1
BSU_00370,BSU_01920,1
BSU_00370,BSU_31080,1
BSU_00370,BSU_18150,1
BSU_00370,BSU_18160,1
BSU_00370,BSU_18780,1
BSU_00370,BSU_26890,1
BSU_00370,BSU_19410,1
BSU_00370,BSU_13980,1
BSU_00370,BSU_34390,1
BSU_00370,BSU_01510,1
BSU_00370,BSU_04990,1
BSU_00370,BSU_06640,1
BSU_00370,BSU_07750,1
BSU_00370,BSU_11910,1
BSU_00370,BSU_12040,1
BSU_00370,BSU_14750,1
BSU_00370,BSU_14940,1
BSU_00370,BSU_17690,1
BSU_00370,BSU_19170,1
BSU_00370,BSU_21340,1
BSU_00370,BSU_20580,1
BSU_00370,BSU_20420,1
BSU_00370,BSU_26230,1
BSU_00370,BSU_26820,1
BSU_00370,BSU_27190,1
BSU_00370,BSU_33140,1
BSU_00370,BSU_07735,1
BSU_00370,BSU_07750,1
BSU_00370,BSU_07720,1
BSU_00370,BSU_38340,1
BSU_00370,BSU_38350,1
BSU_00370,BSU_34850,1
BSU_00370,BSU_34840,1
BSU_00370,BSU_34830,1
BSU_00370,BSU_15640,1
BSU_00010,BSU_40580,1
BSU_00010,BSU_40620,1
BSU_00010,BSU_40610,1
BSU_00010,BSU_40590,1
BSU_00010,BSU_40600,1
BSU_00010,BSU_21440,1
BSU_00010,BSU_21480,1
BSU_00010,BSU_21470,1
BSU_00010,BSU_21450,1
BSU_00010,BSU_21460,1
BSU_00010,BSU_39950,1
BSU_00010,BSU_39940,1
BSU_00010,BSU_40990,1
BSU_00010,BSU_41020,1
BSU_00010,BSU_41010,1
BSU_00010,BSU_41000,1
BSU_00010,BSU_38070,1
BSU_00010,BSU_25690,1
BSU_00010,BSU_38080,1
BSU_00010,BSU_38070,1
BSU_00010,BSU_38090,1
BSU_00010,BSU_36950,1
BSU_00010,BSU_40230,1
BSU_16610,BSU_34910,1
BSU_16610,BSU_34880,1
BSU_16610,BSU_34920,1
BSU_16610,BSU_34860,1
BSU_16610,BSU_34900,1
BSU_16610,BSU_34870,1
BSU_16610,BSU_34890,1
BSU_16610,BSU_34930,1
BSU_16610,BSU_08880,1
BSU_16610,BSU_31590,1
BSU_16610,BSU_13130,1
BSU_16610,BSU_13120,1
BSU_16610,BSU_11200,1
BSU_16610,BSU_11250,1
BSU_16610,BSU_11230,1
BSU_16610,BSU_11190,1
BSU_16610,BSU_11240,1
BSU_16610,BSU_11220,1
BSU_16610,BSU_11210,1
BSU_16610,BSU_29440,1
BSU_16610,BSU_29450,1
BSU_16610,BSU_32580,1
BSU_16610,BSU_32550,1
BSU_16610,BSU_32590,1
BSU_16610,BSU_32600,1
BSU_16610,BSU_32570,1
BSU_16610,BSU_32610,1
BSU_16610,BSU_10230,1
BSU_16610,BSU_23970,1
BSU_16610,BSU_23960,1
BSU_16610,BSU_23980,1
BSU_16610,BSU_19639,1
BSU_16610,BSU_33830,1
BSU_16610,BSU_33800,1
BSU_16610,BSU_33820,1
BSU_16610,BSU_33810,1
